0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.4056228722963174,-0.46531479359983663,-0.734539326788476,-0.21926450482675777,1.4726182978500473,1.8049411347742228,-0.8448884411491371,-0.6964291952368202,4.566365125868964,1.0467262882352135,1.4034193573588287,1.4218117367065388,1.3782169202337782,1.5176924895404003,1.6884163811141606
0.4056228722963174,-0.46531479359983663,-0.734539326788476,-0.21926450482675777,1.4726182978500473,-0.55403468885156,-0.8448884411491371,-0.6964291952368202,4.0044840463457705,1.7570095257333962,1.4034193573588287,5.405808633904809,2.5320237121345603,2.6794093530228698,3.61955369004851
0.4056228722963174,-0.46531479359983663,1.3613974957231438,-0.21926450482675777,-0.6790625931104777,1.8049411347742228,1.1835882127111257,-0.6964291952368202,4.0044840463457705,2.2182324072257225,0.0472783116840738,1.4218117367065388,0.22441012833299603,1.5176924895404003,0.7228477266469856
0.4056228722963174,-0.46531479359983663,1.3613974957231438,-0.21926450482675777,1.4726182978500473,1.8049411347742228,-0.8448884411491371,-0.6964291952368202,3.9857546770283303,1.0836241187545996,1.4034193573588287,1.4218117367065388,0.22441012833299603,2.6794093530228698,1.6884163811141606
0.4056228722963174,2.1490827580693486,1.3613974957231438,-0.21926450482675777,1.4726182978500473,-0.55403468885156,-0.8448884411491371,-0.6964291952368202,3.554979182727215,1.0467262882352135,1.4034193573588287,-0.5701867118925966,0.22441012833299603,1.5176924895404003,0.7228477266469856
0.4056228722963174,-0.46531479359983663,1.3613974957231438,-0.21926450482675777,1.4726182978500473,1.8049411347742228,1.1835882127111257,-0.6964291952368202,3.2553092736481783,1.0836241187545996,0.0472783116840738,3.413810185305674,-0.929396663567786,1.5176924895404003,1.6884163811141606
0.4056228722963174,-0.46531479359983663,-0.734539326788476,-0.21926450482675777,1.4726182978500473,1.8049411347742228,1.1835882127111257,-0.6964291952368202,2.8807218872993823,1.581744830766312,1.4034193573588287,3.413810185305674,2.5320237121345603,1.5176924895404003,2.6539850355813353
0.4056228722963174,-0.46531479359983663,-0.734539326788476,-0.21926450482675777,-0.6790625931104777,-0.55403468885156,-0.8448884411491371,1.4358961497298484,2.8807218872993823,5.09626318773784,2.7595604030335834,3.413810185305674,0.22441012833299603,-0.8057412374245384,3.61955369004851
0.4056228722963174,2.1490827580693486,1.3613974957231438,-0.21926450482675777,1.4726182978500473,1.8049411347742228,-0.8448884411491371,-0.6964291952368202,2.730886932759864,1.3603578476499953,1.4034193573588287,-0.5701867118925966,0.22441012833299603,1.5176924895404003,0.7228477266469856
0.4056228722963174,2.1490827580693486,-0.734539326788476,-0.21926450482675777,1.4726182978500473,1.8049411347742228,-0.8448884411491371,1.4358961497298484,2.6934281941249845,0.2764840761430283,0.0472783116840738,1.4218117367065388,2.5320237121345603,0.3559756260579309,0.7228477266469856
0.4056228722963174,-0.46531479359983663,1.3613974957231438,-0.21926450482675777,1.4726182978500473,1.8049411347742228,-0.8448884411491371,-0.6964291952368202,2.6934281941249845,3.71259454326086,0.0472783116840738,-0.5701867118925966,0.22441012833299603,1.5176924895404003,-0.2427209278201893
0.4056228722963174,2.1490827580693486,1.3613974957231438,4.560701700396562,-0.6790625931104777,-0.55403468885156,1.1835882127111257,-0.6964291952368202,2.6297483384456894,0.3917897965161099,1.4034193573588287,3.413810185305674,0.22441012833299603,1.5176924895404003,2.6539850355813353
0.4056228722963174,-0.46531479359983663,-0.734539326788476,-0.21926450482675777,1.4726182978500473,1.8049411347742228,1.1835882127111257,-0.6964291952368202,2.4312170236808273,0.6454623813368894,1.4034193573588287,1.4218117367065388,0.22441012833299603,0.3559756260579309,1.6884163811141606
0.4056228722963174,-0.46531479359983663,-0.734539326788476,4.560701700396562,-0.6790625931104777,-0.55403468885156,-0.8448884411491371,-0.6964291952368202,2.393758285045948,-0.7612674072147061,1.4034193573588287,1.4218117367065388,0.22441012833299603,1.5176924895404003,1.6884163811141606
0.4056228722963174,-0.46531479359983663,-0.734539326788476,-0.21926450482675777,-0.6790625931104777,1.8049411347742228,1.1835882127111257,-0.6964291952368202,2.393758285045948,1.2219909832022975,0.0472783116840738,1.4218117367065388,0.22441012833299603,-0.8057412374245384,0.7228477266469856
0.4056228722963174,-0.46531479359983663,1.3613974957231438,-0.21926450482675777,-0.6790625931104777,-0.55403468885156,1.1835882127111257,-0.6964291952368202,2.318840807776189,0.3917897965161099,1.4034193573588287,-0.5701867118925966,0.22441012833299603,1.5176924895404003,0.7228477266469856
0.4056228722963174,2.1490827580693486,1.3613974957231438,-0.21926450482675777,1.4726182978500473,1.8049411347742228,-0.8448884411491371,1.4358961497298484,2.318840807776189,0.6685235254115057,1.4034193573588287,1.4218117367065388,0.22441012833299603,0.3559756260579309,1.6884163811141606
